datetime [CET],snow height [cm],air temperature [°C],relative humidity [%]
2014-08-05 11:10:00,11.3,7.7,76.0
2014-08-05 11:20:00,11.8,7.8,74.1
2014-08-05 11:30:00,11.2,7.7,73.0
2014-08-05 11:40:00,10.3,7.8,73.1
2014-08-05 11:50:00,9.3,7.8,75.1
2014-08-05 12:00:00,8.4,7.7,79.7
2014-08-05 12:10:00,7.5,7.9,74.0
2014-08-05 12:20:00,6.5,8.0,74.5
2014-08-05 12:30:00,5.5,8.2,69.2
2014-08-05 12:40:00,4.6,8.4,70.3
2014-08-05 12:50:00,3.6,8.6,74.8
2014-08-05 13:00:00,2.6,8.6,72.4
2014-08-05 13:20:00,3.8,9.0,74.1
2014-08-05 13:30:00,4.6,9.1,67.9
2014-08-05 13:40:00,3.7,8.9,74.8
2014-08-05 13:50:00,2.7,8.8,70.5
2014-08-05 14:00:00,1.9,8.9,72.5
2014-08-05 14:10:00,0.9,8.8,71.8
2014-08-05 14:20:00,0.1,8.7,72.5
2014-08-05 14:30:00,-0.7000000000000001,8.7,74.4
2014-08-05 14:40:00,-1.5,8.6,79.8
2014-08-05 14:50:00,-2.5,8.5,78.3
2014-08-05 15:00:00,-2.9,8.6,80.0
2014-08-05 15:10:00,-2.9,8.7,88.2
2014-08-05 15:20:00,-1.7000000000000002,8.6,89.5
2014-08-05 15:30:00,-0.7000000000000001,8.5,82.6
2014-08-05 15:40:00,-1.3,8.5,82.7
2014-08-05 15:50:00,-2.0,9.0,82.1
2014-08-05 16:00:00,-2.5,9.4,81.2
2014-08-05 16:10:00,-3.0,9.9,74.2
2014-08-05 16:20:00,-3.2,10.3,71.1
2014-08-05 16:40:00,-4.5,10.5,67.7
2014-08-05 16:50:00,-3.9,10.1,71.9
2014-08-05 17:00:00,-3.2,9.9,73.3
2014-08-05 17:10:00,-3.4,10.1,72.4
2014-08-05 17:20:00,-3.4,10.6,69.6
2014-08-05 17:30:00,-3.7,10.3,70.9
2014-08-05 17:40:00,-4.0,10.5,73.1
2014-08-05 17:50:00,-3.7,9.6,76.1
2014-08-05 18:00:00,-3.5,9.3,81.2
2014-08-05 18:10:00,-3.1,9.2,83.6
2014-08-05 18:20:00,-2.8,8.9,91.7
2014-08-05 18:30:00,-2.6,8.6,92.0
2014-08-05 18:40:00,-2.2,8.7,90.7
2014-08-05 18:50:00,-2.0,8.8,90.3
2014-08-05 19:00:00,-2.2,8.3,93.6
2014-08-05 19:10:00,-2.6,8.2,89.0
2014-08-05 19:20:00,-2.0,8.2,84.3
2014-08-05 19:30:00,-1.6,8.2,81.1
2014-08-05 19:40:00,-1.9,8.1,82.2
2014-08-05 19:50:00,-2.1,7.9,83.4
2014-08-05 20:00:00,-1.8,7.7,83.1
2014-08-05 20:10:00,-1.8,7.5,83.9
2014-08-05 20:20:00,-1.8,7.2,82.6
2014-08-05 20:30:00,-1.6,7.1,82.4
2014-08-05 20:40:00,-1.7000000000000002,7.0,81.6
2014-08-05 20:50:00,-1.7000000000000002,6.9,82.1
2014-08-05 21:00:00,-1.6,6.8,81.8
2014-08-05 21:10:00,-1.5,6.8,82.1
2014-08-05 21:20:00,-1.6,6.8,79.9
2014-08-05 21:30:00,-1.5,6.6,80.1
2014-08-05 21:40:00,-1.4,6.4,80.2
2014-08-05 21:50:00,-1.5,6.5,79.1
2014-08-05 22:00:00,-1.7000000000000002,6.4,78.6
2014-08-05 22:10:00,-1.5,6.4,78.5
2014-08-05 22:20:00,-1.6,6.3,77.8
2014-08-05 22:30:00,-1.7000000000000002,6.4,77.3
2014-08-05 22:40:00,-1.7000000000000002,6.4,75.7
2014-08-05 22:50:00,-1.6,6.5,74.3
2014-08-05 23:00:00,-1.6,6.5,74.2
2014-08-05 23:10:00,-1.6,6.4,74.5
2014-08-05 23:20:00,-1.6,6.3,75.7
2014-08-05 23:40:00,-1.7000000000000002,6.1,76.8
2014-08-05 23:50:00,-1.9,6.1,75.1
2014-08-06 00:00:00,-1.9,6.2,74.2
2014-08-06 00:10:00,-1.9,6.1,73.0
2014-08-06 00:20:00,-2.0,6.0,72.6
2014-08-06 00:30:00,-2.0,6.0,72.4
2014-08-06 00:40:00,-2.1,6.0,72.0
2014-08-06 00:50:00,-2.0,5.9,72.3
2014-08-06 01:00:00,-2.1,5.9,72.7
2014-08-06 01:10:00,-2.0,5.8,73.0
2014-08-06 01:20:00,-2.1,5.8,73.5
2014-08-06 01:30:00,-2.0,5.9,73.2
2014-08-06 01:40:00,-2.0,5.7,74.9
2014-08-06 01:50:00,-2.1,5.6,74.6
2014-08-06 02:00:00,-2.2,5.6,75.8
2014-08-06 02:10:00,-2.2,5.5,77.0
2014-08-06 02:20:00,-2.2,5.4,77.7
2014-08-06 02:30:00,-2.1,5.4,78.2
2014-08-06 02:40:00,-2.1,5.4,78.0
2014-08-06 02:50:00,-2.0,5.4,77.8
2014-08-06 03:00:00,-2.2,5.6,76.8
2014-08-06 03:10:00,-2.2,5.6,76.0
2014-08-06 03:20:00,-2.0,5.6,75.3
2014-08-06 03:30:00,-1.7000000000000002,5.5,75.0
2014-08-06 03:40:00,-1.8,5.4,75.8
2014-08-06 03:50:00,-2.1,5.5,73.6
2014-08-06 04:00:00,-2.3,5.6,72.2
2014-08-06 04:10:00,-2.2,5.6,69.7
2014-08-06 04:20:00,-2.1,5.8,68.6
2014-08-06 04:30:00,-2.2,5.5,70.4
2014-08-06 04:40:00,-2.3,5.3,72.8
2014-08-06 04:50:00,-2.2,5.3,71.6
2014-08-06 05:00:00,-2.2,5.3,69.5
2014-08-06 05:10:00,-2.2,5.2,66.9
2014-08-06 05:30:00,-2.4,5.6,67.3
2014-08-06 05:40:00,-2.5,5.7,65.6
2014-08-06 05:50:00,-2.5,5.8,64.7
2014-08-06 06:00:00,-2.5,5.8,64.6
2014-08-06 06:10:00,-2.5,5.8,64.4
2014-08-06 06:20:00,-2.5,5.6,67.1
2014-08-06 06:30:00,-2.2,5.5,67.6
2014-08-06 06:40:00,-2.4,5.6,65.2
2014-08-06 06:50:00,-2.5,5.7,65.7
2014-08-06 07:10:00,-2.2,5.6,65.8
2014-08-06 07:20:00,-2.2,5.7,66.1
2014-08-06 07:30:00,-2.2,5.7,66.2
2014-08-06 07:40:00,-2.3,5.9,65.9
2014-08-06 07:50:00,-2.4,6.3,62.1
2014-08-06 08:00:00,-2.7,6.8,58.2
2014-08-06 08:10:00,-2.9,7.5,56.0
2014-08-06 08:20:00,-3.1,7.8,55.2
2014-08-06 08:40:00,-4.2,7.7,55.6
2014-08-06 08:50:00,-5.0,8.1,55.6
2014-08-06 09:00:00,-5.3,7.7,54.3
2014-08-06 09:10:00,-4.1,8.1,52.7
2014-08-06 09:20:00,-3.2,8.2,52.7
2014-08-06 09:30:00,-2.0,8.3,53.4
2014-08-06 09:40:00,-0.4,8.4,55.8
2014-08-06 09:50:00,0.7000000000000001,8.5,58.9
2014-08-06 10:00:00,2.1,8.5,57.4
2014-08-06 10:10:00,3.7,8.9,59.2
2014-08-06 10:20:00,5.5,8.8,60.2
2014-08-06 10:30:00,7.4,9.2,59.1
2014-08-06 10:40:00,9.1,9.1,56.8
2014-08-06 10:50:00,10.6,9.3,56.7
2014-08-06 11:00:00,12.4,9.3,59.9
2014-08-06 11:10:00,14.1,9.2,58.3
2014-08-06 11:20:00,15.6,9.5,57.0
2014-08-06 11:30:00,16.8,9.9,56.9
2014-08-06 11:40:00,18.3,9.8,56.4
2014-08-06 11:50:00,19.9,10.0,58.6
2014-08-06 12:00:00,21.4,9.6,59.0
2014-08-06 12:10:00,23.2,9.7,60.4
2014-08-06 12:20:00,24.6,9.9,60.2
2014-08-06 12:30:00,26.2,10.3,59.6
2014-08-06 12:40:00,28.2,9.9,59.2
2014-08-06 12:50:00,29.8,10.7,58.9
2014-08-06 13:00:00,31.3,11.1,56.9
2014-08-06 13:10:00,33.0,11.0,56.2
2014-08-06 13:20:00,34.5,11.1,57.3
2014-08-06 13:30:00,36.2,11.6,55.4
2014-08-06 13:40:00,37.8,11.8,55.5
2014-08-06 13:50:00,39.1,12.6,58.7
2014-08-06 14:00:00,40.6,12.4,55.5
2014-08-06 14:10:00,42.5,11.3,56.7
2014-08-06 14:20:00,44.2,11.4,52.0
2014-08-06 14:30:00,45.7,11.5,52.8
2014-08-06 14:40:00,47.4,11.9,51.1
2014-08-06 14:50:00,48.6,12.0,53.1
2014-08-06 15:00:00,50.3,12.7,51.7
2014-08-06 15:10:00,51.6,12.4,50.8
2014-08-06 15:20:00,52.8,12.6,51.7
2014-08-06 15:30:00,53.7,12.4,49.4
2014-08-06 15:40:00,54.6,11.8,51.8
2014-08-06 15:50:00,54.5,11.6,50.6
2014-08-06 16:00:00,55.2,11.6,51.9
2014-08-06 16:10:00,56.2,11.8,49.4
2014-08-06 16:20:00,57.9,12.1,48.2
2014-08-06 16:30:00,59.2,12.9,47.4
2014-08-06 16:40:00,60.5,13.2,44.4
2014-08-06 16:50:00,59.6,12.3,48.4
2014-08-06 17:00:00,58.4,12.9,45.4
2014-08-06 17:10:00,57.9,13.0,49.4
2014-08-06 17:20:00,56.9,13.9,41.5
2014-08-06 17:40:00,55.2,13.1,40.1
2014-08-06 17:50:00,54.5,13.1,42.2
2014-08-06 18:00:00,53.5,13.3,40.4
2014-08-06 18:10:00,52.7,12.8,40.6
2014-08-06 18:20:00,52.0,13.1,37.9
2014-08-06 18:30:00,51.0,13.1,39.7
2014-08-06 18:40:00,50.0,13.0,38.0
2014-08-06 18:50:00,49.1,12.6,39.0
2014-08-06 19:00:00,48.1,12.4,36.9
2014-08-06 19:10:00,47.1,12.2,38.0
2014-08-06 19:20:00,46.1,11.9,41.1
2014-08-06 19:30:00,45.2,11.5,47.6
2014-08-06 19:40:00,44.1,11.2,47.9
2014-08-06 19:50:00,43.2,10.8,55.8
2014-08-06 20:00:00,42.2,10.4,59.8
2014-08-06 20:30:00,39.5,10.0,63.5
2014-08-06 20:40:00,38.5,9.7,64.5
2014-08-06 20:50:00,37.5,10.0,54.7
2014-08-06 21:00:00,36.5,10.0,55.0
2014-08-06 21:10:00,35.6,9.8,56.5
2014-08-06 21:20:00,34.8,9.7,60.3
2014-08-06 21:30:00,34.1,9.4,61.7
2014-08-06 21:40:00,33.1,9.5,61.8
2014-08-06 21:50:00,32.3,9.4,63.6
2014-08-06 22:00:00,31.5,9.3,64.6
2014-08-06 22:20:00,29.6,9.1,64.5
2014-08-06 22:30:00,28.6,9.0,65.2
2014-08-06 22:40:00,26.6,8.9,66.5
2014-08-06 22:50:00,26.7,8.8,70.1
2014-08-06 23:00:00,25.7,8.8,73.9
2014-08-06 23:10:00,24.7,8.9,74.7
2014-08-06 23:20:00,23.7,8.8,75.5
2014-08-06 23:30:00,22.7,8.9,73.4
2014-08-06 23:40:00,21.7,8.5,78.7
2014-08-06 23:50:00,20.6,8.5,78.8
2014-08-07 00:00:00,19.6,8.7,71.6
2014-08-07 00:10:00,18.7,8.7,68.1
2014-08-07 00:30:00,16.8,8.9,68.3
2014-08-07 00:40:00,15.7,8.5,73.7
2014-08-07 00:50:00,14.8,8.6,71.9
2014-08-07 01:00:00,13.7,8.6,75.7
2014-08-07 01:10:00,12.8,8.6,76.4
2014-08-07 01:20:00,11.7,8.4,79.7
2014-08-07 01:30:00,10.7,8.4,79.7
2014-08-07 01:40:00,9.7,8.3,80.9
2014-08-07 01:50:00,8.7,8.2,79.7
2014-08-07 02:00:00,7.7,8.3,78.0
2014-08-07 02:10:00,6.8,8.3,77.3
2014-08-07 02:20:00,5.8,8.3,79.0
2014-08-07 02:30:00,4.7,8.3,80.0
2014-08-07 02:40:00,3.7,8.5,76.9
2014-08-07 02:50:00,2.7,8.5,75.7
2014-08-07 03:00:00,1.7000000000000002,8.5,78.5
2014-08-07 03:10:00,0.7000000000000001,8.4,80.5
2014-08-07 03:20:00,-0.4,8.2,82.0
2014-08-07 03:30:00,-1.4,8.1,82.3
2014-08-07 03:40:00,-2.1,8.1,81.8
2014-08-07 03:50:00,-1.8,8.2,81.9
2014-08-07 04:00:00,-1.8,7.9,82.9
2014-08-07 04:10:00,-1.8,8.1,80.5
2014-08-07 04:20:00,-1.8,8.0,83.4
2014-08-07 04:30:00,-1.6,8.0,84.5
2014-08-07 04:40:00,-1.6,8.1,84.1
2014-08-07 04:50:00,-1.6,8.0,85.9
2014-08-07 05:00:00,-1.6,7.8,87.2
2014-08-07 05:10:00,-1.6,7.8,86.8
2014-08-07 05:20:00,-1.6,7.9,87.3
2014-08-07 05:30:00,-1.6,7.7,89.6
2014-08-07 05:40:00,-1.6,7.7,89.9
2014-08-07 05:50:00,-1.6,7.7,89.4
2014-08-07 06:00:00,-1.4,7.8,86.1
2014-08-07 06:10:00,-1.3,7.9,86.5
2014-08-07 06:20:00,-1.4,7.8,85.5
2014-08-07 06:30:00,-1.5,7.8,85.4
2014-08-07 06:40:00,-1.6,7.9,86.0
2014-08-07 06:50:00,-1.6,7.8,86.6
2014-08-07 07:00:00,-1.6,7.8,87.1
2014-08-07 07:10:00,-1.8,7.8,87.1
2014-08-07 07:20:00,-1.8,8.0,86.3
2014-08-07 07:30:00,-1.8,8.7,81.2
2014-08-07 07:40:00,-1.9,8.3,85.8
2014-08-07 07:50:00,-1.8,8.0,88.8
2014-08-07 08:00:00,-1.6,7.8,90.3
2014-08-07 08:10:00,-1.6,8.0,90.1
2014-08-07 08:20:00,-1.8,8.0,89.4
2014-08-07 08:30:00,-1.8,8.0,91.0
2014-08-07 08:40:00,-1.8,8.1,91.5
2014-08-07 08:50:00,-1.8,8.1,91.7
2014-08-07 09:00:00,-2.0,8.3,90.6
2014-08-07 09:10:00,-2.1,8.3,92.1
2014-08-07 09:20:00,-2.1,8.3,92.3
2014-08-07 09:30:00,-2.0,8.2,94.6
2014-08-07 09:40:00,-1.8,8.1,95.1
2014-08-07 09:50:00,-1.8,8.2,94.0
2014-08-07 10:00:00,-1.7000000000000002,8.5,86.4
2014-08-07 10:10:00,-1.7000000000000002,8.3,89.0
2014-08-07 10:20:00,-1.9,8.7,87.6
2014-08-07 10:40:00,-3.0,8.9,67.5
2014-08-07 10:50:00,-3.7,9.3,67.8
2014-08-07 11:00:00,-3.8,9.3,67.4
2014-08-07 11:10:00,-3.5,8.9,72.7
2014-08-07 11:20:00,-3.1,8.4,79.1
2014-08-07 11:30:00,-2.9,8.7,72.6
2014-08-07 11:40:00,-2.4,9.7,71.2
2014-08-07 11:50:00,-2.4,9.9,64.5
2014-08-07 12:00:00,-3.2,9.8,61.7
2014-08-07 12:10:00,-3.4,10.3,61.0
2014-08-07 12:20:00,-3.3,10.5,60.2
2014-08-07 12:30:00,-3.5,10.7,58.1
2014-08-07 12:40:00,-3.6,11.1,57.6
2014-08-07 12:50:00,-3.7,11.8,55.6
2014-08-07 13:00:00,-4.0,11.4,54.1
2014-08-07 13:10:00,-4.7,11.3,59.7
2014-08-07 13:20:00,-4.5,11.0,61.9
2014-08-07 13:30:00,-3.3,10.8,64.0
2014-08-07 13:40:00,-3.0,11.1,62.2
2014-08-07 13:50:00,-2.4,11.2,59.9
2014-08-07 14:00:00,-2.0,11.9,58.6
2014-08-07 14:10:00,-2.7,11.9,57.0
2014-08-07 14:20:00,-3.1,12.2,54.7
2014-08-07 14:30:00,-3.0,12.3,53.7
2014-08-07 14:40:00,-3.3,12.2,54.5
2014-08-07 14:50:00,-3.5,12.1,54.0
2014-08-07 15:00:00,-3.5,12.2,57.0
2014-08-07 15:10:00,-2.3,11.7,60.8
2014-08-07 15:20:00,-0.6000000000000001,11.4,61.2
2014-08-07 15:30:00,-1.3,11.9,57.2
2014-08-07 15:40:00,2.1,12.7,53.2
2014-08-07 15:50:00,3.3,13.0,50.9
2014-08-07 16:00:00,4.6,12.8,51.1
2014-08-07 16:10:00,4.2,12.9,50.4
2014-08-07 16:20:00,3.3,12.9,49.7
2014-08-07 16:30:00,2.6,13.1,51.5
2014-08-07 16:40:00,1.9,12.6,54.5
2014-08-07 16:50:00,1.2,12.1,56.6
2014-08-07 17:00:00,0.30000000000000004,12.0,56.7
2014-08-07 17:10:00,-0.7000000000000001,12.1,56.3
2014-08-07 17:20:00,-1.5,12.3,55.0
2014-08-07 17:40:00,-3.1,12.1,52.5
2014-08-07 17:50:00,-3.5,11.9,55.2
2014-08-07 18:00:00,-3.5,12.0,53.0
2014-08-07 18:10:00,-3.4,12.5,52.2
2014-08-07 18:20:00,-2.6,11.6,66.6
2014-08-07 18:30:00,-2.4,11.3,72.1
2014-08-07 18:40:00,-2.3,10.8,77.0
2014-08-07 18:50:00,-2.3,10.5,82.9
2014-08-07 19:00:00,-1.7000000000000002,10.2,86.6
2014-08-07 19:10:00,-1.2,10.0,87.0
2014-08-07 19:20:00,-1.0,10.0,86.0
2014-08-07 19:30:00,-1.0,9.8,87.8
2014-08-07 19:40:00,-1.0,9.5,92.4
2014-08-07 19:50:00,-0.9,9.5,92.6
2014-08-07 20:00:00,-1.2,8.7,95.2
2014-08-07 20:20:00,-1.3,7.8,95.4
2014-08-07 20:30:00,-1.5,7.7,95.4
2014-08-07 20:40:00,-1.6,7.7,95.4
2014-08-07 20:50:00,-1.7000000000000002,7.7,95.4
2014-08-07 21:10:00,-2.0,7.4,95.4
2014-08-07 21:20:00,-1.8,7.3,95.3
2014-08-07 21:30:00,-1.6,7.3,95.4
2014-08-07 21:40:00,-1.4,7.3,95.4
2014-08-07 21:50:00,-1.3,7.5,95.2
2014-08-07 22:00:00,-1.3,7.7,92.7
2014-08-07 22:10:00,-1.3,7.9,90.2
2014-08-07 22:20:00,-1.3,7.9,89.5
2014-08-07 22:30:00,-1.3,7.9,92.5
2014-08-07 22:40:00,-1.4,7.7,95.3
2014-08-07 22:50:00,-1.4,7.8,94.9
2014-08-07 23:00:00,-1.2,8.4,88.1
2014-08-07 23:10:00,-1.3,8.1,92.9
2014-08-07 23:20:00,-1.6,8.2,89.7
2014-08-07 23:30:00,-1.4,7.9,92.2
2014-08-07 23:40:00,-1.4,7.9,89.9
2014-08-07 23:50:00,-1.5,8.0,90.7
2014-08-08 00:00:00,-1.6,7.5,95.3
2014-08-08 00:10:00,-1.6,7.9,92.6
2014-08-08 00:20:00,-1.4,7.9,91.7
2014-08-08 00:30:00,-1.3,8.0,88.3
2014-08-08 00:40:00,-0.9,7.9,87.8
2014-08-08 00:50:00,-0.9,7.8,89.8
2014-08-08 01:00:00,-0.9,7.8,88.5
2014-08-08 01:10:00,-1.0,7.9,86.3
2014-08-08 01:20:00,-1.4,7.7,82.4
2014-08-08 01:30:00,-1.7000000000000002,7.9,79.7
2014-08-08 01:40:00,-1.6,7.8,83.6
2014-08-08 01:50:00,-1.5,8.1,79.7
2014-08-08 02:00:00,-1.6,8.1,77.5
2014-08-08 02:10:00,-1.4,8.1,76.7
2014-08-08 02:20:00,-1.3,7.8,79.3
2014-08-08 02:30:00,-1.0,7.4,82.9
2014-08-08 02:40:00,-0.6000000000000001,7.5,84.7
2014-08-08 02:50:00,-0.7000000000000001,7.9,78.0
2014-08-08 03:00:00,-1.0,7.8,80.1
2014-08-08 03:10:00,-1.2,7.8,80.4
2014-08-08 03:20:00,-1.6,7.6,82.1
2014-08-08 03:30:00,-1.5,7.4,83.5
2014-08-08 03:40:00,-0.9,7.7,80.1
2014-08-08 03:50:00,-0.6000000000000001,7.8,78.2
2014-08-08 04:00:00,-0.8,8.0,77.1
2014-08-08 04:10:00,-1.0,8.2,75.4
2014-08-08 04:20:00,-1.2,8.2,77.3
2014-08-08 04:30:00,-1.9,7.7,81.1
2014-08-08 04:40:00,-2.2,8.1,75.0
2014-08-08 04:50:00,-1.8,8.0,75.2
2014-08-08 05:00:00,-2.1,7.8,75.6
2014-08-08 05:10:00,-2.3,8.1,72.2
2014-08-08 05:20:00,-2.1,8.3,71.8
2014-08-08 05:30:00,-2.2,8.1,72.6
2014-08-08 05:40:00,-2.2,7.8,75.8
2014-08-08 05:50:00,-1.9,8.2,73.2
2014-08-08 06:00:00,-1.6,8.0,76.2
2014-08-08 06:10:00,-1.5,7.9,77.0
2014-08-08 06:20:00,-1.5,7.6,77.8
2014-08-08 06:30:00,-1.2,7.6,77.2
2014-08-08 06:40:00,-1.1,8.4,72.0
2014-08-08 06:50:00,-1.9,9.1,70.6
2014-08-08 07:00:00,-2.7,9.4,66.9
2014-08-08 07:10:00,-3.6,9.1,68.1
2014-08-08 07:20:00,-4.5,9.2,67.0
2014-08-08 07:30:00,-5.4,10.2,62.1
2014-08-08 07:40:00,-6.0,11.6,55.5
2014-08-08 07:50:00,-6.1,11.1,59.7
2014-08-08 08:00:00,-4.4,10.2,63.1
2014-08-08 08:10:00,-2.8,10.0,64.7
2014-08-08 08:20:00,-1.6,10.1,64.5
2014-08-08 08:30:00,0.0,10.3,67.7
2014-08-08 08:50:00,3.4,10.3,71.9
2014-08-08 09:10:00,6.5,10.4,70.2
2014-08-08 09:20:00,8.4,10.2,68.0
2014-08-08 09:30:00,10.4,10.2,67.7
2014-08-08 09:40:00,12.4,10.3,68.5
2014-08-08 09:50:00,14.1,10.8,67.3
2014-08-08 10:00:00,16.1,10.8,72.4
2014-08-08 10:10:00,17.9,10.4,74.9
2014-08-08 10:20:00,19.9,10.6,74.8
2014-08-08 10:30:00,21.9,10.3,76.4
2014-08-08 10:40:00,24.0,10.3,76.7
2014-08-08 10:50:00,26.0,10.3,77.7
2014-08-08 11:00:00,27.4,10.9,71.3
2014-08-08 11:10:00,29.4,10.8,72.8
2014-08-08 11:20:00,31.3,10.9,68.3
2014-08-08 11:30:00,33.2,11.2,66.6
2014-08-08 11:40:00,34.7,12.0,66.8
2014-08-08 11:50:00,36.3,12.5,65.7
2014-08-08 12:00:00,37.7,12.8,60.9
2014-08-08 12:10:00,39.0,12.6,69.1
2014-08-08 12:20:00,40.3,12.7,68.1
2014-08-08 12:30:00,41.8,12.8,61.1
2014-08-08 12:40:00,43.3,13.1,58.5
2014-08-08 12:50:00,45.0,13.1,56.1
2014-08-08 13:00:00,46.2,13.3,57.1
2014-08-08 13:10:00,47.5,13.7,57.2
2014-08-08 13:20:00,49.3,13.4,58.7
2014-08-08 13:30:00,51.1,12.9,57.2
2014-08-08 13:40:00,52.6,13.6,58.3
2014-08-08 13:50:00,54.4,13.9,53.1
2014-08-08 14:00:00,56.1,13.0,56.9
2014-08-08 14:10:00,57.7,12.9,64.3
2014-08-08 14:20:00,59.5,13.2,67.4
2014-08-08 14:40:00,62.8,13.7,63.2
2014-08-08 14:50:00,64.6,13.0,67.3
2014-08-08 15:00:00,66.2,13.3,68.8
2014-08-08 15:10:00,67.7,12.4,73.2
2014-08-08 15:20:00,69.5,12.0,74.9
2014-08-08 15:30:00,71.3,12.0,74.8
2014-08-08 15:50:00,74.7,12.2,74.4
2014-08-08 16:00:00,76.1,12.4,76.2
2014-08-08 16:10:00,77.6,12.1,79.1
2014-08-08 16:20:00,79.1,12.2,78.3
2014-08-08 16:30:00,80.5,12.0,80.6
2014-08-08 16:40:00,80.8,12.1,81.7
2014-08-08 16:50:00,80.4,11.6,87.7
2014-08-08 17:00:00,80.6,11.7,86.8
2014-08-08 17:10:00,80.7,12.4,82.3
2014-08-08 17:20:00,80.3,11.8,83.1
2014-08-08 17:30:00,79.8,11.3,86.2
2014-08-08 17:40:00,79.2,11.1,88.9
2014-08-08 17:50:00,78.4,11.6,86.6
2014-08-08 18:00:00,77.7,11.8,86.1
2014-08-08 18:10:00,77.0,11.6,84.5
2014-08-08 18:20:00,76.3,11.5,87.4
2014-08-08 18:30:00,75.5,10.8,92.6
2014-08-08 18:40:00,74.8,10.6,92.4
2014-08-08 18:50:00,74.0,10.6,94.3
2014-08-08 19:00:00,73.3,10.4,95.3
2014-08-08 19:10:00,72.3,10.4,95.4
2014-08-08 19:20:00,71.4,10.4,95.3
2014-08-08 19:30:00,70.5,10.3,95.2
2014-08-08 19:40:00,69.8,10.2,95.3
2014-08-08 19:50:00,68.8,10.2,95.3
2014-08-08 20:00:00,67.8,10.1,95.4
2014-08-08 20:10:00,66.8,10.1,95.4
2014-08-08 20:20:00,66.0,10.0,95.4
2014-08-08 20:30:00,65.0,10.2,95.3
2014-08-08 20:40:00,64.0,10.1,95.4
2014-08-08 20:50:00,63.1,10.2,95.2
2014-08-08 21:00:00,62.2,10.1,95.4
2014-08-08 21:30:00,59.3,9.8,95.4
2014-08-08 21:40:00,58.3,9.9,95.4
2014-08-08 21:50:00,57.2,9.9,95.4
2014-08-08 22:00:00,56.3,9.8,95.4
2014-08-08 22:10:00,55.3,10.1,95.3
2014-08-08 22:20:00,54.3,10.0,95.3
2014-08-08 22:30:00,53.3,10.1,95.3
2014-08-08 22:40:00,52.2,10.0,95.3
2014-08-08 22:50:00,51.2,9.8,95.3
2014-08-08 23:00:00,50.3,9.7,95.4
2014-08-08 23:10:00,49.3,9.7,95.4
2014-08-08 23:20:00,48.3,9.6,95.4
2014-08-08 23:30:00,47.3,9.9,92.6
2014-08-08 23:40:00,46.3,9.8,94.2
2014-08-08 23:50:00,45.3,9.9,92.4
2014-08-09 00:00:00,44.3,9.9,94.0
2014-08-09 00:10:00,43.3,10.0,91.0
2014-08-09 00:20:00,42.3,10.2,89.0
2014-08-09 00:30:00,41.3,9.6,94.9
2014-08-09 00:40:00,40.4,9.5,95.3
2014-08-09 00:50:00,39.3,9.4,95.3
2014-08-09 01:00:00,38.4,9.4,95.4
2014-08-09 01:10:00,37.4,9.2,95.4
2014-08-09 01:20:00,36.4,9.3,95.4
2014-08-09 01:30:00,35.4,9.2,95.4
2014-08-09 01:40:00,34.4,9.1,95.4
2014-08-09 01:50:00,33.4,9.2,95.4
2014-08-09 02:00:00,32.3,9.3,95.4
2014-08-09 02:10:00,31.3,9.2,95.4
2014-08-09 02:20:00,30.3,9.2,95.4
2014-08-09 02:30:00,29.3,9.1,95.4
2014-08-09 02:40:00,28.4,9.3,95.4
2014-08-09 02:50:00,27.4,9.3,95.3
2014-08-09 03:00:00,26.4,9.4,95.2
2014-08-09 03:10:00,25.4,9.6,94.2
2014-08-09 03:20:00,24.4,9.5,93.4
2014-08-09 03:30:00,23.3,9.3,95.3
2014-08-09 03:40:00,22.3,9.2,95.4
2014-08-09 03:50:00,21.3,9.1,95.4
2014-08-09 04:00:00,20.3,9.3,95.4
2014-08-09 04:10:00,19.3,9.2,95.4
2014-08-09 04:20:00,18.3,9.4,92.9
2014-08-09 04:30:00,17.4,9.7,89.5
2014-08-09 05:00:00,14.3,9.0,95.4
2014-08-09 05:10:00,13.3,9.1,95.2
2014-08-09 05:20:00,12.3,9.1,95.4
2014-08-09 05:30:00,11.3,9.0,95.4
2014-08-09 05:40:00,10.3,9.0,95.4
2014-08-09 05:50:00,9.3,9.1,95.4
2014-08-09 06:00:00,8.3,8.9,95.4
2014-08-09 06:10:00,7.3,8.8,95.4
2014-08-09 06:20:00,6.3,8.8,95.4
2014-08-09 06:30:00,5.3,8.9,95.4
2014-08-09 06:40:00,4.3,8.9,95.4
2014-08-09 06:50:00,3.3,8.8,95.4
2014-08-09 07:00:00,2.3,8.7,95.4
2014-08-09 07:10:00,1.3,9.2,95.4
2014-08-09 07:20:00,0.2,9.3,95.4
2014-08-09 07:30:00,-0.7000000000000001,9.4,94.6
2014-08-09 07:40:00,-1.3,9.9,88.9
2014-08-09 07:50:00,-0.9,10.0,91.0
2014-08-09 08:00:00,0.7000000000000001,9.9,95.1
2014-08-09 08:20:00,4.4,9.4,95.3
2014-08-09 08:30:00,5.8,9.8,94.3
2014-08-09 08:40:00,7.7,10.4,90.4
2014-08-09 08:50:00,9.5,10.3,91.3
2014-08-09 09:00:00,11.3,10.7,83.9
2014-08-09 09:10:00,13.1,11.1,84.3
2014-08-09 09:20:00,14.7,10.5,90.0
